transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T105966,2023-06-09T17:51:12.134550,ACC287568,ACC664778,221.43,payment,restaurant,Berlin,mobile,FALSE,,,0.94,10,0.88,ACH,47.212.191.8,D8936418
T105967,2023-09-20T15:48:28.269944,ACC483369,ACC511017,2.86,payment,utilities,Toronto,pos,FALSE,,,-0.46,3,0.92,wire_transfer,45.145.183.87,D3814342
T105968,2023-04-24T10:58:04.724343,ACC883819,ACC799265,879.8,deposit,retail,New York,atm,FALSE,,,-0.19,2,0.06,ACH,137.148.133.53,D2905583
T105969,2023-10-14T17:33:05.041680,ACC543534,ACC691807,138.82,withdrawal,restaurant,New York,web,FALSE,,,-0.09,2,0.05,UPI,200.160.216.92,D4537540
T105970,2023-11-20T15:09:20.425829,ACC993005,ACC609682,354.37,withdrawal,retail,Dubai,web,FALSE,,,-0.99,14,0.62,card,254.79.16.29,D7292522
T105971,2023-04-10T13:02:40.252152,ACC769932,ACC913439,15.28,transfer,entertainment,Tokyo,web,FALSE,,,0.15,8,0.59,UPI,206.121.226.9,D6341311
T105972,2023-02-18T19:37:51.687154,ACC627138,ACC308821,95.48,payment,utilities,Toronto,atm,FALSE,,,-1.6,4,0.28,UPI,68.160.168.157,D3391640
T105973,2023-04-29T20:11:07.842368,ACC462346,ACC809789,557.3,withdrawal,restaurant,Berlin,web,FALSE,,,1.12,13,0.32,UPI,245.191.72.131,D1476765
T105974,2023-07-22T13:17:29.991792,ACC201830,ACC472626,8.64,transfer,utilities,Berlin,pos,FALSE,,,2.33,7,0.44,UPI,81.52.167.182,D1276813
T105975,2023-11-11T03:58:48.551859,ACC205587,ACC545637,356.61,withdrawal,other,Toronto,atm,FALSE,,,0.75,9,0.15,UPI,21.190.244.182,D9661895
T105976,2023-12-02T05:25:50.413214,ACC957479,ACC377066,254.8,withdrawal,restaurant,Tokyo,atm,FALSE,,,0.21,19,0.38,UPI,51.90.99.6,D6586716
T105977,2023-01-18T13:25:35.036090,ACC838717,ACC361460,636.36,withdrawal,restaurant,New York,atm,FALSE,,,-0.55,12,0.52,ACH,182.106.202.98,D6701828
T105978,2023-02-15T00:58:14.689559,ACC160693,ACC865761,192.3,withdrawal,restaurant,Berlin,pos,FALSE,,,-0.98,12,0.95,wire_transfer,179.123.44.121,D6821734
T105979,2023-12-03T18:54:10.446022,ACC546484,ACC786817,31.43,transfer,entertainment,Tokyo,pos,FALSE,,,0.7,18,0.18,UPI,205.35.122.40,D5554758
T105980,2023-03-30T19:26:18.423007,ACC102880,ACC362281,294.73,withdrawal,grocery,Berlin,pos,FALSE,,,-2.16,17,0.25,UPI,13.21.7.192,D1705873
T105981,2023-08-19T20:26:49.955875,ACC255049,ACC867297,400.26,withdrawal,online,Berlin,mobile,FALSE,,,-0.37,11,0.38,wire_transfer,219.79.164.94,D9900113
T105982,2023-03-05T17:05:24.037756,ACC207341,ACC763076,79.79,payment,grocery,Dubai,atm,FALSE,,,-0.25,7,0.54,ACH,152.131.13.156,D8474236
T105983,2023-09-17T16:20:24.543185,ACC573723,ACC844042,101.32,transfer,travel,Toronto,web,FALSE,,,-0.34,14,0.38,wire_transfer,161.78.183.112,D1775972
T105984,2023-03-06T19:24:55.838020,ACC527583,ACC604809,142.91,withdrawal,retail,Sydney,pos,FALSE,,,-1.57,18,0.65,UPI,28.43.106.144,D5700132
T105985,2023-01-22T23:08:42.956440,ACC922278,ACC753756,1734.69,deposit,travel,New York,web,FALSE,,,0.48,20,0.05,wire_transfer,91.168.170.28,D7812866
T105986,2023-01-26T05:14:40.170763,ACC683614,ACC838004,235.19,payment,entertainment,Tokyo,web,FALSE,,,-0.93,8,0.22,wire_transfer,246.125.87.50,D7505908
T105987,2023-06-02T14:58:32.871079,ACC237126,ACC502999,1724.8,deposit,travel,Tokyo,atm,FALSE,,,-1.35,5,0.55,ACH,108.81.168.164,D8641304
T105988,2023-08-27T05:43:01.872526,ACC408701,ACC422304,14.37,transfer,online,Berlin,atm,FALSE,,,-0.28,7,0.17,ACH,223.236.232.216,D8055509
T105989,2023-02-13T03:58:56.932112,ACC102069,ACC203206,5.69,transfer,grocery,Sydney,atm,FALSE,,,0.29,2,0.31,card,213.10.218.113,D8668945
T105990,2023-11-06T04:03:04.119965,ACC172939,ACC865299,6.68,transfer,grocery,New York,pos,FALSE,,,-0.96,20,0.23,wire_transfer,0.32.108.51,D2008346
T105991,2023-05-03T10:25:44.500011,ACC213671,ACC551761,35.87,transfer,utilities,London,atm,FALSE,,,-0.53,18,0.44,UPI,241.153.144.229,D6556715
T105992,2023-07-10T11:44:04.438172,ACC252413,ACC973130,1525.65,deposit,other,Toronto,atm,FALSE,,,-1.06,16,0.01,card,77.78.150.171,D6796406
T105993,2023-02-26T16:44:00.695604,ACC915952,ACC229044,234.56,withdrawal,retail,Toronto,pos,FALSE,,,-1.29,4,0.84,UPI,19.58.187.191,D3082935
T105994,2023-11-28T14:18:11.451405,ACC407239,ACC202870,450.65,withdrawal,utilities,London,atm,FALSE,,,-0.3,16,0.84,card,248.247.130.240,D5987303
T105995,2023-12-16T12:05:08.367346,ACC596346,ACC348689,35.28,payment,retail,New York,mobile,FALSE,,,-0.61,5,0.03,ACH,202.117.38.243,D8827943
T105996,2023-12-01T19:23:00.942852,ACC239044,ACC925373,448.26,withdrawal,retail,Sydney,atm,FALSE,,,-0.39,13,0.42,ACH,22.249.87.180,D6699457
T105997,2023-03-12T15:26:44.227852,ACC444526,ACC612402,12.99,transfer,online,Berlin,atm,FALSE,,,2.05,5,0.45,ACH,102.132.128.117,D4355223
T105998,2023-11-20T00:14:24.865771,ACC522046,ACC252444,12.8,transfer,retail,New York,mobile,FALSE,,,0.23,7,0.56,card,208.42.158.237,D4206186
T105999,2023-12-13T03:51:17.473595,ACC834722,ACC231631,1268.18,deposit,online,Berlin,web,FALSE,,,-0.07,8,0.28,wire_transfer,3.120.132.182,D6862498
T106000,2023-12-16T16:58:57.379724,ACC461949,ACC158495,1023.15,deposit,grocery,Toronto,web,FALSE,,,-0.51,7,0.98,card,26.15.89.68,D1058028
T106001,2023-01-21T12:28:02.308827,ACC562265,ACC354234,13.57,payment,online,Toronto,atm,FALSE,,,-1.03,2,0.76,wire_transfer,156.201.94.88,D1206663
T106002,2023-10-05T20:45:40.144924,ACC519271,ACC731495,31.84,transfer,other,Toronto,web,FALSE,,,0.56,19,0.86,card,53.95.11.66,D9754926
T106003,2023-11-10T15:34:23.716200,ACC174727,ACC340448,42.24,withdrawal,online,Sydney,mobile,FALSE,,,-0.28,4,0.39,card,213.71.77.226,D5057136
T106004,2023-09-17T17:27:39.099144,ACC197862,ACC935429,41.23,transfer,restaurant,Toronto,mobile,FALSE,,,-1.62,4,0.79,UPI,127.24.167.184,D1343687
T106005,2023-09-03T09:16:25.295070,ACC819472,ACC568725,12.05,payment,entertainment,New York,mobile,FALSE,,,-0.58,6,0.9,UPI,235.0.6.185,D3381090
T106006,2023-05-06T11:41:48.011220,ACC402760,ACC530590,317.78,withdrawal,retail,Dubai,atm,FALSE,,,-0.57,10,0.85,UPI,141.56.121.135,D3438599
T106007,2023-12-13T22:59:46.298598,ACC406449,ACC714407,50.6,transfer,restaurant,Tokyo,web,FALSE,,,-0.28,14,0.72,card,69.66.125.155,D1520269
T106008,2023-03-07T16:45:33.607046,ACC580620,ACC717725,72.41,transfer,other,Berlin,pos,FALSE,,,0.56,11,0.6,ACH,166.112.68.138,D7417980
T106009,2023-05-22T01:23:35.539440,ACC935424,ACC521654,1.99,payment,online,London,web,FALSE,,,-1.81,3,0.46,UPI,208.209.172.130,D1925381
T106010,2023-08-19T04:36:11.898595,ACC437302,ACC551149,37.91,payment,grocery,Tokyo,mobile,FALSE,,,-1.49,1,0.29,ACH,44.41.118.16,D2550626
T106011,2023-12-28T04:39:51.212585,ACC930334,ACC472884,6.54,transfer,retail,New York,mobile,FALSE,,,-0.84,19,0.86,UPI,70.166.219.211,D5548657
T106012,2023-01-29T12:53:51.901468,ACC926422,ACC378415,348.64,withdrawal,grocery,New York,pos,FALSE,,,-1.1,2,0.39,wire_transfer,167.4.196.136,D4965789
T106013,2023-11-30T12:43:39.880755,ACC715916,ACC479847,131.26,payment,restaurant,Tokyo,web,FALSE,,,-1.28,10,0.47,ACH,35.47.139.223,D3109414
T106014,2023-08-19T20:55:51.078258,ACC597568,ACC251431,1524.28,deposit,retail,Singapore,atm,FALSE,,,-0.41,18,0.08,ACH,202.220.202.44,D3975497
T106015,2023-07-22T08:02:33.041047,ACC498046,ACC389374,519.22,deposit,utilities,Tokyo,mobile,FALSE,,,0.87,7,0.87,UPI,163.233.78.37,D3392829
T106016,2023-08-15T05:32:15.408004,ACC191774,ACC545917,352.21,deposit,utilities,New York,atm,FALSE,,,2.55,12,0.72,ACH,243.151.57.93,D3524817
T106017,2023-11-21T07:22:23.495687,ACC185681,ACC429002,276.9,withdrawal,grocery,Dubai,mobile,FALSE,,,1.88,20,0.79,card,229.234.168.67,D8482499
T106018,2023-03-13T18:18:05.831255,ACC531942,ACC287829,423.38,withdrawal,entertainment,Dubai,mobile,FALSE,,,1.12,2,0.2,card,156.153.80.176,D2844276
T106019,2023-01-21T19:15:08.161314,ACC807577,ACC191558,1225.37,deposit,retail,New York,atm,FALSE,,,0.07,15,0.05,ACH,195.61.245.65,D4002733
T106020,2023-11-28T15:48:28.964517,ACC640723,ACC324261,544.06,withdrawal,entertainment,Berlin,pos,FALSE,,,-0.54,1,0.46,wire_transfer,231.104.37.250,D2083628
T106021,2023-06-25T10:13:15.284913,ACC588848,ACC516124,452.02,withdrawal,utilities,Singapore,pos,FALSE,,,0.3,12,0.92,UPI,195.204.112.232,D7624339
T106022,2023-03-28T14:58:43.881996,ACC309540,ACC918861,0.01,withdrawal,restaurant,Sydney,pos,FALSE,,,0.07,3,0.53,ACH,34.184.50.4,D6653958
T106023,2023-06-02T17:01:11.823159,ACC766219,ACC660587,16.01,payment,travel,Toronto,atm,FALSE,,,-0.81,7,0.32,wire_transfer,38.121.165.83,D1999529
T106024,2023-06-18T11:36:47.193871,ACC610786,ACC722742,98.07,payment,grocery,Tokyo,pos,FALSE,,,-0.01,10,0.68,wire_transfer,198.201.65.100,D6097468
T106025,2023-04-08T17:48:55.947597,ACC943170,ACC291071,421.61,withdrawal,other,Singapore,pos,FALSE,,,-1.28,17,0.7,card,3.179.244.15,D9804244
T106026,2023-11-23T01:51:35.013315,ACC707512,ACC178808,360.29,withdrawal,grocery,Berlin,atm,FALSE,,,-0.9,7,0.09,ACH,59.165.57.77,D2458430
T106027,2023-09-28T22:42:13.433086,ACC377368,ACC903658,490.23,withdrawal,retail,New York,mobile,FALSE,,,-0.53,19,0.54,card,194.225.81.2,D7181034
T106028,2023-06-15T09:06:05.621979,ACC817891,ACC219003,1512.71,deposit,travel,New York,web,FALSE,,,0,17,0.26,wire_transfer,209.255.97.246,D3087893
T106029,2023-11-09T15:31:02.189567,ACC405986,ACC608731,520.01,deposit,other,Sydney,web,FALSE,,,0.36,8,0.88,ACH,18.84.61.99,D4773137
T106030,2023-08-27T04:31:34.648651,ACC295787,ACC936815,123.69,withdrawal,entertainment,London,atm,FALSE,,,-2.16,3,0.04,UPI,11.6.203.79,D2490833
T106031,2023-05-14T00:06:41.311277,ACC771492,ACC384502,1152.53,deposit,restaurant,Dubai,mobile,FALSE,,,0.5,13,0.24,wire_transfer,102.210.174.54,D7556354
T106032,2023-01-14T09:12:26.963488,ACC761116,ACC523374,1230.98,deposit,entertainment,New York,pos,FALSE,,,1.55,6,0.54,wire_transfer,57.50.113.180,D3052947
T106033,2023-08-18T22:01:21.310890,ACC303217,ACC524777,18.66,transfer,other,New York,atm,FALSE,,,-0.05,18,0.17,wire_transfer,85.131.232.99,D6742117
T106034,2023-01-04T22:05:06.336004,ACC714506,ACC337486,489.47,withdrawal,utilities,Dubai,mobile,FALSE,,,-2.26,15,0.18,wire_transfer,216.245.35.210,D3290901
T106035,2023-09-03T05:02:33.538060,ACC504962,ACC260667,72.96,payment,online,Toronto,pos,FALSE,,,-0.99,13,0.37,card,144.191.11.74,D9436144
T106036,2023-08-23T04:35:25.208664,ACC148368,ACC865244,407.32,withdrawal,travel,New York,mobile,FALSE,,,0.41,5,0.9,ACH,200.53.59.187,D9166704
T106037,2023-03-04T05:50:45.315643,ACC266152,ACC796221,932.66,deposit,utilities,Dubai,atm,FALSE,,,1.04,9,0.21,ACH,152.104.170.218,D5251480
T106038,2023-09-16T01:41:23.522738,ACC521914,ACC901712,19.03,transfer,online,London,atm,FALSE,,,0.1,4,0.31,wire_transfer,32.73.150.105,D8318196
T106039,2023-10-19T16:18:51.596136,ACC608250,ACC472703,550.09,deposit,retail,Dubai,pos,FALSE,,4691.861768,-0.91,16,0.09,ACH,79.54.5.84,D1817353
T106040,2023-08-26T01:08:13.303362,ACC356589,ACC838162,373.87,withdrawal,travel,New York,atm,FALSE,,,-0.19,4,0.78,UPI,53.204.136.189,D5565859
T106041,2023-04-17T04:06:28.713128,ACC844917,ACC287454,32.95,transfer,travel,Singapore,web,FALSE,,,-0.17,3,0.65,wire_transfer,191.15.95.73,D9099669
T106042,2023-12-25T00:41:52.390080,ACC797283,ACC208559,1148.14,deposit,online,Toronto,web,FALSE,,,1.49,20,0.73,ACH,99.87.87.28,D1940400
T106043,2023-12-28T08:41:46.442748,ACC989087,ACC390064,778.35,deposit,retail,Singapore,web,FALSE,,,-0.64,5,0.1,card,231.164.149.89,D9026304
T106044,2023-01-01T09:08:37.678871,ACC717686,ACC969255,12.8,transfer,restaurant,Toronto,pos,FALSE,,,-0.21,20,0.57,wire_transfer,10.149.123.115,D2897736
T106045,2023-09-04T06:50:45.616806,ACC252203,ACC129373,209.31,payment,other,Toronto,web,FALSE,,,-0.63,11,0.25,UPI,19.200.50.99,D6017393
T106046,2023-11-04T09:35:16.830167,ACC272185,ACC839243,252.94,payment,travel,Berlin,web,FALSE,,,-0.96,2,0.16,UPI,148.184.121.54,D2516465
T106047,2023-05-16T01:29:06.566623,ACC411741,ACC743138,1.08,payment,online,Dubai,atm,FALSE,,,-1.55,20,0.11,ACH,94.205.36.147,D7146483
T106048,2023-05-04T18:51:29.268549,ACC280057,ACC428524,12.11,transfer,retail,Berlin,atm,FALSE,,,1.14,20,0.99,wire_transfer,241.23.174.88,D8232897
T106049,2023-03-19T03:37:12.548048,ACC293067,ACC564425,35.14,transfer,entertainment,Tokyo,atm,FALSE,,,0.59,7,0.58,wire_transfer,123.174.13.79,D9895381
T106050,2023-12-05T10:54:23.176584,ACC797806,ACC965730,56.88,transfer,restaurant,Singapore,mobile,FALSE,,,0.66,14,0.9,UPI,70.204.107.132,D4387853
T106051,2023-02-28T03:10:19.284751,ACC601935,ACC946989,43.57,payment,travel,London,atm,FALSE,,,-0.41,9,0.22,ACH,112.121.190.13,D7832406
T106052,2023-07-12T01:46:01.657836,ACC807683,ACC787816,14.04,transfer,grocery,Sydney,pos,FALSE,,,0.57,1,0.61,UPI,166.161.81.3,D8543512
T106053,2023-02-04T04:37:29.068457,ACC542621,ACC839231,26.27,transfer,utilities,Tokyo,mobile,FALSE,,,0.56,1,0.59,UPI,55.252.242.208,D5844775
T106054,2023-08-10T01:55:08.788030,ACC852830,ACC513586,29.48,transfer,online,Toronto,atm,FALSE,,,0.77,12,0.54,ACH,227.30.128.14,D3660196
T106055,2023-05-26T13:02:40.123291,ACC319817,ACC994120,69.88,payment,retail,Tokyo,atm,FALSE,,,0.39,11,0.88,wire_transfer,92.179.32.210,D2969867
T106056,2023-02-23T07:07:13.625542,ACC978994,ACC435949,19.41,transfer,retail,London,pos,FALSE,,,-0.84,20,0.56,wire_transfer,130.98.245.22,D3864366
T106057,2023-04-15T21:21:50.584809,ACC146860,ACC467713,0.01,withdrawal,utilities,Toronto,pos,FALSE,,,0.99,7,0.06,ACH,117.225.134.60,D9371670
T106058,2023-03-06T14:38:43.363928,ACC180177,ACC362835,40.51,payment,other,New York,pos,FALSE,,,0.79,2,0.07,card,55.95.241.26,D5920861
T106059,2023-06-13T13:46:23.918725,ACC838892,ACC810212,438.84,withdrawal,entertainment,New York,mobile,FALSE,,,1.87,9,0.16,ACH,105.202.125.92,D7682061
T106060,2023-01-27T18:05:26.532291,ACC392243,ACC582583,31.99,payment,retail,Dubai,web,FALSE,,,1.28,6,0.1,UPI,112.162.104.142,D2917046
T106061,2023-03-05T19:50:38.749120,ACC227629,ACC127726,125.56,payment,utilities,London,atm,FALSE,,,0.96,17,0.78,card,142.220.110.242,D9062790
T106062,2023-01-16T07:24:10.019983,ACC621314,ACC149469,1297.54,deposit,entertainment,London,mobile,FALSE,,,-0.89,18,0.03,card,87.199.83.219,D7831414
T106063,2023-10-03T02:21:35.061518,ACC984126,ACC682182,1014.58,deposit,grocery,Tokyo,atm,FALSE,,,-1.41,7,0.53,card,188.115.222.241,D2188408
T106064,2023-06-16T20:36:18.927387,ACC321071,ACC966512,10.75,transfer,other,Berlin,web,FALSE,,,0.21,10,0.64,wire_transfer,16.132.236.54,D9626777
T106065,2023-07-17T09:56:34.292372,ACC343988,ACC843029,897.9,deposit,retail,London,mobile,FALSE,,,0.43,15,0.26,ACH,17.160.148.29,D9835136
T106066,2023-05-01T01:06:21.293080,ACC513019,ACC579767,755.56,deposit,online,Tokyo,mobile,FALSE,,,-0.02,10,0.86,wire_transfer,244.238.204.54,D6319381
T106067,2023-06-25T05:03:53.031569,ACC353617,ACC629146,12.42,payment,online,Tokyo,atm,FALSE,,,1,6,0.76,card,143.165.44.42,D9460830
T106068,2023-05-05T20:15:36.020024,ACC639534,ACC170527,162.36,withdrawal,grocery,Berlin,web,FALSE,,,0.34,1,0.04,card,176.238.81.136,D2492615
T106069,2023-09-11T09:35:24.141763,ACC750107,ACC733570,417.13,payment,online,Toronto,web,FALSE,,,-0.72,9,0.52,card,83.232.70.45,D6649522
T106070,2023-05-08T13:45:51.514354,ACC718901,ACC768694,47.25,payment,retail,London,mobile,FALSE,,,-0.37,15,0.25,UPI,199.131.79.86,D1657059
T106071,2023-06-15T05:13:54.288805,ACC790409,ACC762554,9.98,transfer,online,Tokyo,mobile,FALSE,,,-0.14,5,0.59,ACH,144.189.49.99,D2193393
T106072,2023-12-12T20:25:25.764627,ACC949430,ACC707975,14.33,transfer,grocery,Singapore,mobile,FALSE,,,1.07,1,0.67,UPI,43.182.206.15,D2751791
T106073,2023-03-17T13:32:00.065369,ACC718881,ACC367548,12.98,payment,online,Toronto,atm,FALSE,,,0.47,15,0.4,wire_transfer,34.22.161.81,D1515448
T106074,2023-06-08T03:51:19.570792,ACC997510,ACC113761,37.37,payment,online,London,web,FALSE,,,0.2,10,0.22,UPI,245.39.47.10,D3097542
T106075,2023-10-01T16:23:25.747881,ACC427084,ACC559451,7.87,payment,retail,Sydney,pos,FALSE,,,-1.49,19,0.05,ACH,83.98.49.110,D4624617
T106076,2023-06-13T08:04:48.032633,ACC728793,ACC670743,343.6,deposit,other,Dubai,web,FALSE,,,1.43,4,0.86,ACH,44.142.134.22,D4589644
T106077,2023-11-21T14:01:57.310618,ACC926343,ACC696931,28.65,transfer,entertainment,Singapore,web,FALSE,,,-1.63,9,0.83,card,146.198.123.149,D7672937
T106078,2023-03-06T13:36:51.550004,ACC194518,ACC367145,358.33,withdrawal,restaurant,Sydney,pos,FALSE,,,0.14,16,0.65,ACH,33.68.175.221,D7538360
T106079,2023-05-22T13:25:59.165768,ACC399595,ACC509927,10.35,transfer,online,London,atm,FALSE,,,1.16,13,0.81,ACH,31.160.117.96,D3851881
T106080,2023-09-21T17:43:57.829470,ACC331154,ACC855290,19.24,deposit,retail,Berlin,pos,FALSE,,,0.99,10,0.22,card,134.64.48.63,D9553897
T106081,2023-04-24T01:26:05.644826,ACC961334,ACC825066,211.1,withdrawal,entertainment,New York,mobile,FALSE,,,-0.6,16,0.13,card,238.59.40.211,D5798979
T106082,2023-12-27T14:52:11.064540,ACC786947,ACC901912,93.03,payment,utilities,Berlin,pos,FALSE,,,0.08,6,0.36,ACH,169.118.212.161,D5719567
T106083,2023-01-04T05:05:43.739094,ACC589753,ACC658968,0.03,payment,restaurant,Dubai,mobile,FALSE,,,-0.63,9,0.07,UPI,43.38.117.146,D7871110
T106084,2023-07-25T22:51:59.287430,ACC193317,ACC750521,10.44,transfer,restaurant,Berlin,web,FALSE,,,1.78,16,0.34,card,28.6.171.209,D2311645
T106085,2023-11-13T18:27:37.637947,ACC948305,ACC658991,858.36,deposit,travel,Berlin,atm,FALSE,,,-0.3,10,0.59,ACH,244.40.119.129,D6016875
T106086,2023-03-30T09:04:43.592200,ACC458186,ACC793820,402.63,withdrawal,online,Singapore,atm,FALSE,,,-0.47,14,0.31,ACH,244.182.93.219,D3659891
T106087,2023-11-22T00:23:35.381127,ACC891620,ACC769968,337.67,withdrawal,utilities,Singapore,pos,FALSE,,,0.62,5,0.01,card,59.165.172.127,D1874209
T106088,2023-02-11T16:50:42.923876,ACC997524,ACC201276,43.01,payment,grocery,Dubai,web,FALSE,,,0.66,18,0.25,card,114.41.0.25,D7631136
T106089,2023-10-20T02:51:11.660465,ACC255362,ACC714869,17.53,transfer,travel,Tokyo,atm,FALSE,,,1.51,19,0.18,card,34.21.31.14,D2122285
T106090,2023-03-31T13:54:55.664617,ACC490872,ACC300323,697.92,deposit,travel,Tokyo,mobile,FALSE,,,-1.49,15,0.73,wire_transfer,6.122.52.183,D2230542
T106091,2023-03-12T06:33:07.071857,ACC481253,ACC800796,1070.67,deposit,restaurant,Berlin,mobile,FALSE,,,0.35,9,0.4,ACH,164.186.185.12,D4007686
T106092,2023-10-29T03:40:22.521640,ACC869688,ACC556522,1860.54,deposit,grocery,London,mobile,FALSE,,,0.06,9,0.04,card,219.25.24.151,D6469438
T106093,2023-02-15T10:58:51.314512,ACC841512,ACC542770,3.67,transfer,other,Sydney,atm,FALSE,,,1.86,16,0.73,ACH,59.18.76.186,D5666015
T106094,2023-04-15T13:17:28.308933,ACC658725,ACC947253,19.38,payment,travel,Sydney,mobile,FALSE,,,-0.7,4,0.37,ACH,51.71.41.89,D8099145
T106095,2023-07-23T16:13:10.094164,ACC834076,ACC215306,14.17,payment,other,London,mobile,FALSE,,,2.26,2,0.45,card,181.39.91.53,D1984325
T106096,2023-04-09T09:34:44.077339,ACC708431,ACC926920,122.77,payment,entertainment,Singapore,mobile,FALSE,,,-0.61,7,0.11,UPI,244.188.72.115,D1535441
T106097,2023-03-15T19:52:59.466084,ACC802448,ACC260986,64.02,payment,retail,Tokyo,atm,FALSE,,,0.26,20,0.38,UPI,122.177.254.100,D6226129
T106098,2023-10-11T13:02:22.752623,ACC249652,ACC345171,265.41,withdrawal,travel,Dubai,web,FALSE,,,0.4,15,0.33,wire_transfer,108.70.142.16,D4712947
T106099,2023-12-18T21:43:51.370920,ACC369817,ACC250523,291.79,withdrawal,restaurant,New York,web,FALSE,,,-0.22,7,0.42,ACH,208.140.45.63,D7445470
T106100,2023-12-20T01:33:46.796551,ACC105284,ACC723397,259.61,withdrawal,other,New York,pos,FALSE,,,-0.4,1,0.56,UPI,237.81.92.131,D3238790
T106101,2023-07-31T22:04:54.774085,ACC849040,ACC149806,108.84,payment,utilities,Dubai,pos,FALSE,,,-0.08,8,0.6,UPI,90.114.93.171,D2969186
T106102,2023-02-15T15:40:22.154133,ACC916873,ACC628577,758.45,withdrawal,utilities,London,pos,FALSE,,,0.06,3,0.81,wire_transfer,35.22.208.164,D2079058
T106103,2023-09-29T05:40:36.254789,ACC865444,ACC977281,7.26,transfer,restaurant,New York,pos,FALSE,,,0.42,3,0.89,wire_transfer,145.89.229.116,D1402853
T106104,2023-05-06T07:26:37.321869,ACC712641,ACC320276,906.49,deposit,grocery,Tokyo,pos,FALSE,,,-0.31,4,0.73,card,186.238.181.2,D1603666
T106105,2023-09-07T20:43:28.679794,ACC574589,ACC688072,556.2,deposit,other,Berlin,atm,FALSE,,,-0.35,5,0.22,UPI,49.85.240.253,D5458316
T106106,2023-12-19T16:18:42.023041,ACC216867,ACC517685,346.61,payment,entertainment,Singapore,atm,FALSE,,,-0.52,13,0.16,wire_transfer,90.226.97.151,D5728207
T106107,2023-07-17T06:13:43.840311,ACC922124,ACC237723,866.1,deposit,entertainment,London,mobile,FALSE,,,0.48,4,0.49,ACH,172.5.50.68,D7787562
T106108,2023-08-31T12:04:21.859993,ACC433856,ACC328732,137.92,withdrawal,grocery,Sydney,mobile,FALSE,,,-1.15,4,0.26,wire_transfer,14.76.203.191,D1930012
T106109,2023-05-19T14:02:03.466176,ACC959508,ACC255838,309.73,withdrawal,other,Dubai,mobile,FALSE,,,-0.68,12,0.49,ACH,92.208.43.99,D3698586
T106110,2023-07-31T00:10:03.434040,ACC177913,ACC195742,179.89,payment,online,Dubai,mobile,FALSE,,,1.26,3,0.43,wire_transfer,26.153.11.176,D1656106
T106111,2023-12-22T08:31:12.167339,ACC276007,ACC843090,163.82,withdrawal,other,Singapore,web,FALSE,,,-1.49,14,0.25,UPI,146.180.117.16,D1155442
T106112,2023-10-28T05:15:18.708229,ACC147995,ACC330579,976.73,deposit,grocery,London,pos,FALSE,,,-0.13,7,0.23,wire_transfer,167.152.95.154,D8228402
T106113,2023-06-10T16:11:15.379266,ACC936837,ACC921329,42.4,transfer,restaurant,New York,atm,FALSE,,,-0.79,16,0.81,ACH,247.35.64.167,D7653160
T106114,2023-11-10T10:29:50.632647,ACC858853,ACC671811,1138.46,deposit,travel,New York,atm,FALSE,,,-1.16,11,0.86,UPI,121.54.65.154,D7968845
T106115,2023-10-18T06:59:35.839422,ACC163434,ACC206791,31.12,payment,travel,Berlin,atm,FALSE,,,-1.41,7,0.14,wire_transfer,37.67.215.148,D2882145
T106116,2023-05-08T07:23:46.616831,ACC742319,ACC444337,120.88,payment,other,Toronto,pos,FALSE,,,-2.24,6,0.05,UPI,115.168.110.148,D3698765
T106117,2023-02-23T01:24:09.155899,ACC632907,ACC250153,73.88,payment,online,London,atm,FALSE,,,-1.03,11,0.26,ACH,225.71.51.98,D8233881
T106118,2023-02-16T19:18:00.388608,ACC561455,ACC544568,172.94,payment,entertainment,Singapore,mobile,FALSE,,,0.36,7,0.88,wire_transfer,59.224.144.219,D3574058
T106119,2023-03-31T07:46:15.434394,ACC353194,ACC817088,12.91,payment,utilities,Dubai,mobile,FALSE,,,-0.15,1,0.49,wire_transfer,34.158.139.48,D3368619
T106120,2023-01-10T15:38:01.337279,ACC412719,ACC522908,291.36,withdrawal,restaurant,Tokyo,atm,FALSE,,,0.49,7,0.72,UPI,43.199.10.106,D9422117
T106121,2023-01-02T01:53:36.636341,ACC567679,ACC327342,24.26,payment,restaurant,London,mobile,FALSE,,,-1.36,7,0.16,ACH,136.135.240.190,D1659476
